jahr;quelle;allgemeines_schlagwort;spezifisches_schlagwort;satz;kwic;url
2009;SPIEGEL;anschlag;world trade center;Der Anschlag auf das World Trade Center in New York war eine Tat mit Publikum.;Der Anschlag auf das World;https://www.spiegel.de/kultur/kapelle-ohne-kreuz-a-2be2720c-0002-0001-0000-000068425699
2009;SPIEGEL;tat;world trade center;Der Anschlag auf das World Trade Center in New York war eine Tat mit Publikum.;York war eine Tat mit Publikum;https://www.spiegel.de/kultur/kapelle-ohne-kreuz-a-2be2720c-0002-0001-0000-000068425699
2001;STERN;attentat;world trade center;"Wird das Attentat Auswirkungen auf den Bereich der Computerspiele haben?</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Terroristen haben mit erschreckender Kaltblütigkeit und mit alarmierender Leichtigkeit einen der blutigsten Terrorakte unserer Zeit verübt und das World Trade Center in Schutt und Asche gelegt.";Wird das Attentat Auswirkungen auf den;
2001;STERN;attentat;world trade center;"<div class=""intro typo-intro u-richtext"">Nach dem Terror in USA: Während die Telefonleitungen unter der Last der Anrufe vielfach zusammenbrechen, entwickelt sich das weltweite Datennetz zu einer globalen Pinnwand für die Opfer und Hinterbliebenen.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Welt hat sich nach dem verheerenden Attentat auf das World Trade Center verändert, aber auch das Internet ist nicht mehr dasselbe Medium wie vor dem vom 11.";nach dem verheerenden Attentat auf das World;
2001;STERN;anschlag;world trade center;"Das Auswärtige Amt hat diese Berichte umgehend dementiert.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das Auswärtige Amt hat US-Medienberichte dementiert, nach denen die meisten ausländischen Opfer beim Anschlag auf das New Yorker World Trade Center Deutsche seien.";ausländischen Opfer beim Anschlag auf das New;
2001;STERN;anschlag;bin laden;"Bin Laden wird von den USA neben den jüngsten Anschlägen in New York und Washington unter anderem auch für Anschläge auf US- Militärbasen in Saudi-Arabien, die US-Botschaften in Kenia und Tansania sowie den Anschlag auf das Kriegsschiff »USS Cole« im Jemen verantwortlich gemacht.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Unterdessen ist in der kanadischen Stadt Toronto ein Mann festgenommen worden, der am Tag der Terroranschläge in den USA mit mehreren falschen Pässen und einer Flugbegleiter-Uniform nach Chicago fliegen wollte.";Tansania sowie den Anschlag auf das Kriegsschiff;
2001;STERN;anschlag;world trade center;"88 superstarke Scheinwerfer werfen die Umrisse der Türme in den Himmel.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Lücke, die der Anschlag auf die beiden Türme des World Trade Center vom 11.";Lücke die der Anschlag auf die beiden;
2001;STERN;aktion;bin laden;"Sie schließen nicht aus, dass Bin Laden dort Asyl suchen könnte.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">In Somalia hat der Terroristenführer viele Unterstützer, seit die USA dort 1993 mit ihrer Aktion »Restore Hope« die größte Niederlage seit dem Krieg in Vietnam erlitten haben.";1993 mit ihrer Aktion Restore Hope die;
2002;STERN;attentat;osama bin laden;Die Anhänger des moslemischen Extremisten Osama bin Laden sind Angaben des ausstrahlenden Senders zufolge unter anderem dabei zu sehen, wie sie ein Attentat auf eine Fahrzeugkolonne proben.;wie sie ein Attentat auf eine Fahrzeugkolonne;
2002;STERN;attentat;bin laden;Die Anhänger des moslemischen Extremisten Osama bin Laden sind Angaben des ausstrahlenden Senders zufolge unter anderem dabei zu sehen, wie sie ein Attentat auf eine Fahrzeugkolonne proben.;wie sie ein Attentat auf eine Fahrzeugkolonne;
2002;STERN;anschlag;world trade center;"Es war zunächst unklar, ob es sich um ein Unglück oder ein Attentat handelte.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Einschlag eines Piper- Kleinflugzeugs in ein Hochhaus im Zentrum der norditalienischen Metropole Mailand hat am Donnerstag zeitweise Furcht vor einem neuen Anschlag ausgelöst.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Zwar handelte es sich offiziellen Angaben zufolge höchstwahrscheinlich um einen Unfall, doch reagierten die internationalen Märkte aus Furcht vor einem neuen Anschlag nach dem Muster des Attentats auf das World Trade Center in New York mit heftigen Kursausschlägen.";vor einem neuen Anschlag ausgelöst p div;
2002;STERN;attentat;world trade center;"Es war zunächst unklar, ob es sich um ein Unglück oder ein Attentat handelte.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Einschlag eines Piper- Kleinflugzeugs in ein Hochhaus im Zentrum der norditalienischen Metropole Mailand hat am Donnerstag zeitweise Furcht vor einem neuen Anschlag ausgelöst.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Zwar handelte es sich offiziellen Angaben zufolge höchstwahrscheinlich um einen Unfall, doch reagierten die internationalen Märkte aus Furcht vor einem neuen Anschlag nach dem Muster des Attentats auf das World Trade Center in New York mit heftigen Kursausschlägen.";Unglück oder ein Attentat handelte div div;
2002;STERN;angriff;world trade center;»Wenn jemand wissen will, was weiter geschieht, muss er das Haus verlassen.« Eine Episode, wie die Bewohner auf die Bilder vom einstürzenden World Trade Center und dem Angriff auf das Pentagon reagierten, werde demnächst gesendet, kündigte sie an.;Center und dem Angriff auf das Pentagon;
2002;STERN;anschlag;world trade center;"Doch nach dem verheerenden Anschlag auf das World Trade Center herrscht im »Big Apple« Totenstille.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Frank Sinatra besang New York einst als die Stadt, die niemals schläft.";nach dem verheerenden Anschlag auf das World;
2002;STERN;anschlag;world trade center;Doch seit dem verheerenden Anschlag auf das World Trade Center herrscht im »Big Apple« Totenstille.;seit dem verheerenden Anschlag auf das World;
2002;STERN;angriff;world trade center;"Lastwagen bringen in Konvois Kräne, Bagger und Planierraupen an die Südspitze Manhattans, wo das World Trade Center nach dem Terroranschlag mit zwei Passagierflugzeugen zusammengestürzt ist und tausende von Menschen unter seinen Trümmern begrub.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Wer in der Nacht unterwegs ist, starrt meist in Bars und Schaufenster, wo die Bilder von dem Angriff über die Bildschirme flackern.";Bilder von dem Angriff über die Bildschirme;
2002;STERN;anschlag;world trade center;"Der ehemalige CIA-Chef James Woolsey will sogar nachweisen können, dass Saddam beim ersten Anschlag auf das World Trade Center 1993 die Hand im Spiel hatte: Der Hauptattentäter Ramzi Yousef sei »wahrscheinlich eine Kreatur des irakischen Geheimdienstes«, denn Saddam sehe sich immer noch »im Krieg gegen die USA«.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Erfolg des »Kriegs auf Distanz« in Afghanistan lässt sich nach Ansicht von US-Strategen auf den Irak übertragen: Teure Präzisionsbomben und -raketen gegen Befehlszentren, massive Luftangriffe auf Truppenkonzentrationen, Kommandoeinsätze gegen Punktziele.";Saddam beim ersten Anschlag auf das World;
2002;STERN;anschlag;world trade center;"Also, hört auf damit!«</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default"">»So sehr der Terror-Anschlag auf das World Trade Center in New York berechtigtes Entsetzen ausgelöst hat, so schrecklich ist die Ohnmacht der Weltmacht USA, die als Vergeltung ebenso unschuldige Menschen vernichtet und mit einem Terrorkrieg antwortet, der genau den Weg weitergeht, den die Terroristen begonnen haben - statt die Frage nach den Ursachen zu stellen.";sehr der Terror Anschlag auf das World;
2002;STERN;anschlag;world trade center;"<div class=""intro typo-intro u-richtext"">Zwei Monate nach dem Anschlag auf das World Trade Center stürzt wieder ein Flugzeug über New York ab und versetzt die Bevölkerung in Angst und Schrecken.";Monate nach dem Anschlag auf das World;
2002;STERN;attacke;world trade center;"»Die New Yorker Bevölkerung ist, natürlich mit individuellen Nuancen, emotional und wirtschaftlich schwer erschüttert von der Attacke auf das World Trade Center«.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Voraussichtlich werden bis zu 80 000 Menschen am Jahresende ihren Job verloren haben, die meisten aus dem Süden Manhattans - Rechtsanwälte, Banker, aber auch Kellner und Straßenverkäufer.";erschüttert von der Attacke auf das World;
2002;STERN;tat;world trade center;"Mehrere radikalislamische Organisationen bekennen sich zu der Tat.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default"">: Unter dem World Trade Center in New York geht eine Autobombe hoch.";sich zu der Tat p div div;
2002;STERN;anschlag;world trade center;Bereits am Tag nach dem Anschlag auf das World Trade Center gab er um 6.40 Uhr ein Interview im Morgenmagazin der ARD, seitdem kommt er nicht mehr zur Ruhe.;Tag nach dem Anschlag auf das World;
2002;STERN;angriff;osama bin laden;"Im März starben in der pakistanischen Hauptstadt Islamabad bei einem Granaten-Angriff auf eine überwiegend von Ausländern besuchten Kirche fünf Menschen, darunter die Ehefrau und die Tochter eines amerikanischen Diplomaten.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der pakistanische Präsident Pervez Musharraf unterstützt die USA in ihrem Kampf gegen die radikal-islamischen Taliban in Afghanistan und die El Kaida des Moslem-Extremisten Osama bin Laden, den sie hinter den Anschlägen vom 11.";bei einem Granaten Angriff auf eine überwiegend;
2002;STERN;angriff;bin laden;"Im März starben in der pakistanischen Hauptstadt Islamabad bei einem Granaten-Angriff auf eine überwiegend von Ausländern besuchten Kirche fünf Menschen, darunter die Ehefrau und die Tochter eines amerikanischen Diplomaten.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der pakistanische Präsident Pervez Musharraf unterstützt die USA in ihrem Kampf gegen die radikal-islamischen Taliban in Afghanistan und die El Kaida des Moslem-Extremisten Osama bin Laden, den sie hinter den Anschlägen vom 11.";bei einem Granaten Angriff auf eine überwiegend;
2002;STERN;anschlag;world trade center;"150 »Gotteskrieger« seien von den Amerikanern gefangenen genommen worden, doch mehr als 1000 Kämpfer befänden sich noch in Freiheit.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">In der Erklärung heißt es laut »Al-Hayat« unter anderem: »El Kaida hat ihr Versprechen gehalten, das World Trade Center anzugreifen, weil es ein großes jüdisches Finanzzentrum war.« Gleichzeitig kündigte die Organisation neue Anschläge in Afghanistan und im Ausland an und nannte in diesem Zusammenhang auch den Anschlag auf die Synagoge im tunesischen Djerba, bei dem vor drei Wochen mindestens 19 Menschen, darunter 14 deutsche Touristen, getötet worden waren.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das El-Kaida-Netzwerk habe damit begonnen, seine Organisation so umzustrukturieren, dass es die Amerikaner Jahrzehnte kosten werde, »um herauszufinden, wem sie eigentlich gegenüberstehen«, brüstete sich die Terrororganisation in ihrer Erklärung.";Zusammenhang auch den Anschlag auf die Synagoge;
2002;STERN;anschlag;osama bin laden;"Außerdem sei Osama Bin Laden am Leben und gesund.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das Terrornetzwerk El Kaida hat sich zu dem Anschlag auf der tunesischen Ferieninsel Djerba mit 19 Toten bekannt.";sich zu dem Anschlag auf der tunesischen;
2002;STERN;anschlag;bin laden;"Außerdem sei Osama Bin Laden am Leben und gesund.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das Terrornetzwerk El Kaida hat sich zu dem Anschlag auf der tunesischen Ferieninsel Djerba mit 19 Toten bekannt.";sich zu dem Anschlag auf der tunesischen;
2002;STERN;anschlag;osama bin laden;"Der Führer der Organisation, Osama bin Laden, lebe und sei bei guter Gesundheit, sagte dessen kuwaitischer Sprecher Sulaiman Abu Ghaith.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Zum Anschlag auf die Synagoge von Djerba sagte Abu Ghaith: »Dies war eine Operation, die von der El-Kaida-Organisation ausgeführt wurde.« Der Attentäter habe nicht mehr mit ansehen können, »wie seine palästinensischen Brüder ermordet werden und ihre Ehre verletzt wird, während Juden sich in der Stadt Djerba ungehindert bewegen und ihren Glauben ausüben können«, fügte er hinzu.";is initial Zum Anschlag auf die Synagoge;
2002;STERN;anschlag;bin laden;"Der Führer der Organisation, Osama bin Laden, lebe und sei bei guter Gesundheit, sagte dessen kuwaitischer Sprecher Sulaiman Abu Ghaith.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Zum Anschlag auf die Synagoge von Djerba sagte Abu Ghaith: »Dies war eine Operation, die von der El-Kaida-Organisation ausgeführt wurde.« Der Attentäter habe nicht mehr mit ansehen können, »wie seine palästinensischen Brüder ermordet werden und ihre Ehre verletzt wird, während Juden sich in der Stadt Djerba ungehindert bewegen und ihren Glauben ausüben können«, fügte er hinzu.";is initial Zum Anschlag auf die Synagoge;
2002;STERN;anschlag;osama bin laden;"Die USA machen den Moslemextremisten Osama bin Laden und seine El-Kaida-Organisation für den Anschlag verantwortlich.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">New Yorks veränderte Skyline</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Anschläge vom 11.";Organisation für den Anschlag verantwortlich p div;
2002;STERN;anschlag;bin laden;"Die USA machen den Moslemextremisten Osama bin Laden und seine El-Kaida-Organisation für den Anschlag verantwortlich.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">New Yorks veränderte Skyline</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Anschläge vom 11.";Organisation für den Anschlag verantwortlich p div;
2002;STERN;anschlag;world trade center;"Jetzt erzählen sie, wie der Anschlag auf das World Trade Center sie verändert hat.</div><h2 class=""subheadline-element typo-headline2"" id=""marcy-borders-bankangestellte"">
  Marcy Borders, Bankangestellte
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Dies ist ein guter Tag für Marcy Borders.";sie wie der Anschlag auf das World;
2002;STERN;attentat;world trade center;"September
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Jules Naudet ist der einzige Mensch der Welt, der beim Attentat aufs World Trade Center mit der Kamera festhielt, wie das erste Flugzeug in den Nordturm raste.";Welt der beim Attentat aufs World Trade;
2002;STERN;attacke;world trade center;In den 102 Minuten vom Beginn der Attacke bis zum Ende des World Trade Center rennen Menschen um ihr Leben, stürzen in den Tod, flehen um Hilfe, verabschieden sich von ihren Angehörigen mit Worten der Liebe und der Verzweiflung.;vom Beginn der Attacke bis zum Ende;
2002;STERN;angriff;world trade center;"Das verlautete am Montag aus pakistanischen Kreisen in Karachi.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das staatliche pakistanische Fernsehen berichtete unter Berufung auf Regierungskreise: »Fünf in Karachi verhaftete Terroristen sind den USA übergeben worden«, darunter »einer der Hauptbeschuldigten in der Verschwörung für den Angriff auf das World Trade Center.« US-Justizminister John Ashcroft lobte unterdessen die Haltung Deutschlands im Auslieferungsverfahren.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Details über eine Auslieferung wurden zunächst nicht bekannt.";Verschwörung für den Angriff auf das World;
2002;STERN;anschlag;world trade center;"Die OECD erwartet sogar mittelfristig ein Prozent weniger Wirtschaftswachstum.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Anschlag auf das World Trade Center vom 11.";is initial Der Anschlag auf das World;
2003;STERN;anschlag;osama bin laden;"<div class=""intro typo-intro u-richtext"">Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Bei einem Anschlag auf einen Bus nahe der südafghanischen Stadt Kandahar sind am Freitag mindestens 16 Menschen getötet worden.";Laden hinter dem Anschlag der mit einer;
2003;STERN;anschlag;bin laden;"<div class=""intro typo-intro u-richtext"">Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Bei einem Anschlag auf einen Bus nahe der südafghanischen Stadt Kandahar sind am Freitag mindestens 16 Menschen getötet worden.";Laden hinter dem Anschlag der mit einer;
2003;STERN;anschlag;osama bin laden;"Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Tat ereignete sich in dem Ort Rambaha, rund 20 Kilometer von Kandahar entfernt.";Laden hinter dem Anschlag der mit einer;
2003;STERN;anschlag;bin laden;"Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Tat ereignete sich in dem Ort Rambaha, rund 20 Kilometer von Kandahar entfernt.";Laden hinter dem Anschlag der mit einer;
2003;STERN;tat;osama bin laden;"Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Tat ereignete sich in dem Ort Rambaha, rund 20 Kilometer von Kandahar entfernt.";is initial Die Tat ereignete sich in;
2003;STERN;tat;bin laden;"Die Polizei vermutet die Gruppe El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag, der mit einer Landmine ausgeführt wurde.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Tat ereignete sich in dem Ort Rambaha, rund 20 Kilometer von Kandahar entfernt.";is initial Die Tat ereignete sich in;
2003;STERN;angriff;world trade center;"</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Seit dem Angriff auf das World Trade Center haben die USA und Großbritannien wiederholt behauptet, es gebe Beweise für Verbindungen zwischen dem Regime von Saddam Hussein und Osama bin Ladens Terrorgruppe el Kaida.";initial Seit dem Angriff auf das World;
2003;STERN;anschlag;world trade center;"<div class=""intro typo-intro u-richtext"">Schon kurz nach dem Anschlag auf das World Trade Center begannen die Redenschreiber des amerikanischen Präsidenten die USA auf einen möglichen Krieg einzustimmen.";kurz nach dem Anschlag auf das World;
2003;STERN;anschlag;world trade center;"Auch Bin Ladens Sohn Saad soll in den Anschlag verwickelt sein.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Mohammed ist der Onkel von Ramzi Yousef, der als Drahtzieher des ersten Anschlags auf das World Trade Center 1993 im Januar 1998 zu lebenslanger Einzelhaft verurteilt wurde.";soll in den Anschlag verwickelt sein p;
2003;STERN;aktion;osama bin laden;"Die beiden Söhne seien bei der ""blutigen Aktion"" verletzt worden.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""zwei-soehne-bin-ladens-angeblich-festgenommen"">
  Zwei Söhne Bin Ladens angeblich festgenommen
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Nachrichtenagentur AP meldete heute, dass US-Truppen im Südosten Afghanistans angeblich zwei Söhne von Terroristenchef Osama bin Laden gefangen genommen hätten.";bei der blutigen Aktion verletzt worden p;
2003;STERN;aktion;bin laden;"Die beiden Söhne seien bei der ""blutigen Aktion"" verletzt worden.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""zwei-soehne-bin-ladens-angeblich-festgenommen"">
  Zwei Söhne Bin Ladens angeblich festgenommen
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Nachrichtenagentur AP meldete heute, dass US-Truppen im Südosten Afghanistans angeblich zwei Söhne von Terroristenchef Osama bin Laden gefangen genommen hätten.";bei der blutigen Aktion verletzt worden p;
2003;STERN;aktion;bin laden;"Ihre Gefangennahme blieb zunächst in Washington und der pakistanischen Hauptstadt Islamabad unbestätigt.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""bin-laden-soll-in-belutschistan-sein"">
  Bin Laden soll in Belutschistan sein
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Bei der Operation im Grenzdreieck zwischen Afghanistan, Pakistan und Iran gingen nach nicht näher erläuterten Informationen des Innenministers auch sechs mutmaßliche El-Kaida-Mitglieder ins Netz Auch mehrere an der Aktion beteiligte Ausländer hätten Verletzungen erlitten.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die pakistanische Regierung hatte zuvor Gerüchte über eine angebliche Festnahme Bin Ladens zurückgewiesen.";mehrere an der Aktion beteiligte Ausländer hätten;
2003;STERN;anschlag;world trade center;Geschrieben unmittelbar nach dem Anschlag auf das World Trade Center in New York am 11.;unmittelbar nach dem Anschlag auf das World;
2003;STERN;anschlag;osama bin laden;"Nach Powells Meinung trägt der Anschlag die Handschrift des El Kaida-Netzwerks.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""washington-handschrift-osamas"">
  Washington: Handschrift Osamas
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Auch in Regierungskreisen in Washington wurde vermutet, dass die Terrororganisation El Kaida von Osama bin Laden hinter den Anschlägen steckt.";Meinung trägt der Anschlag die Handschrift des;
2003;STERN;anschlag;bin laden;"Nach Powells Meinung trägt der Anschlag die Handschrift des El Kaida-Netzwerks.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""washington-handschrift-osamas"">
  Washington: Handschrift Osamas
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Auch in Regierungskreisen in Washington wurde vermutet, dass die Terrororganisation El Kaida von Osama bin Laden hinter den Anschlägen steckt.";Meinung trägt der Anschlag die Handschrift des;
2003;STERN;anschlag;osama bin laden;Struck sagte Samstag, sein afghanischer Kollege Mohammed Fahim habe ihm Hinweise gegeben, dass die El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag stecken könnte.;Laden hinter dem Anschlag stecken könnte;
2003;STERN;anschlag;bin laden;Struck sagte Samstag, sein afghanischer Kollege Mohammed Fahim habe ihm Hinweise gegeben, dass die El Kaida des Moslem-Extremisten Osama bin Laden hinter dem Anschlag stecken könnte.;Laden hinter dem Anschlag stecken könnte;
2003;STERN;anschlag;osama bin laden;"Das für den Anschlag verwendete Taxi führte auf seine Spur.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Hinter dem Anschlag auf deutsche Soldaten in Afghanistan steckt einem Zeitungsbericht zufolge offenbar die El-Kaida-Gruppe des Moslem-Extremisten Osama bin Laden.";Das für den Anschlag verwendete Taxi führte;
2003;STERN;anschlag;bin laden;"Das für den Anschlag verwendete Taxi führte auf seine Spur.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Hinter dem Anschlag auf deutsche Soldaten in Afghanistan steckt einem Zeitungsbericht zufolge offenbar die El-Kaida-Gruppe des Moslem-Extremisten Osama bin Laden.";Das für den Anschlag verwendete Taxi führte;
2003;STERN;anschlag;osama bin laden;"<div class=""intro typo-intro u-richtext"">Das Al Tawhid-Mitglied, Shadi Moh'd Mustafa Abdalla, legte vor dem Oberlandesgericht in Düsseldorf ein umfassendes Geständnis ab: Unter anderem war ein Anschlag auf das Jüdische Museum in Berlin geplant.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">In Düsseldorf ist am Freitag der Terrorprozess gegen den zeitweiligen Leibwächter von El-Kaida-Chef Osama bin Laden, Shadi Moh'd Mustafa Abdalla, fortgesetzt worden.";anderem war ein Anschlag auf das Jüdische;
2003;STERN;anschlag;bin laden;"<div class=""intro typo-intro u-richtext"">Das Al Tawhid-Mitglied, Shadi Moh'd Mustafa Abdalla, legte vor dem Oberlandesgericht in Düsseldorf ein umfassendes Geständnis ab: Unter anderem war ein Anschlag auf das Jüdische Museum in Berlin geplant.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">In Düsseldorf ist am Freitag der Terrorprozess gegen den zeitweiligen Leibwächter von El-Kaida-Chef Osama bin Laden, Shadi Moh'd Mustafa Abdalla, fortgesetzt worden.";anderem war ein Anschlag auf das Jüdische;
2003;STERN;anschlag;world trade center;Die Einsatzleiter hielten sich an Notfallpläne, die nach dem Anschlag auf das World Trade Center entwickelt worden waren.;die nach dem Anschlag auf das World;
2003;STERN;anschlag;osama bin laden;"</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das Terrornetzwerk El Kaida von Osama bin Laden hat sich nach Angaben der arabischen Tageszeitung ""al Hayat"" zu dem Anschlag auf die Vereinten Nationen in Bagdad bekannt.";Hayat zu dem Anschlag auf die Vereinten;
2003;STERN;anschlag;bin laden;"</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das Terrornetzwerk El Kaida von Osama bin Laden hat sich nach Angaben der arabischen Tageszeitung ""al Hayat"" zu dem Anschlag auf die Vereinten Nationen in Bagdad bekannt.";Hayat zu dem Anschlag auf die Vereinten;
2003;STERN;anschlag;world trade center;"Wie die Bank am Donnerstag mitteilte, sei es auf Grund der Versicherungspolicen notwendig, Klage zu erheben, um alle möglichen Ansprüche gegen Dritte zu wahren.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Bundesstaat New York habe es versäumt, die notwendigen Schritte einzuleiten, um das 41 Stockwerke hohe Gebäude nach dem Anschlag auf das World Trade Center zu schützen und zu säubern, heißt es in der Klageschrift.";Gebäude nach dem Anschlag auf das World;
2003;STERN;angriff;bin laden;"Geheimdienstkoordinator Ernst Uhrlau vermutete, dass Bin Laden wegen des Besuchs von US-Präsident George Bush in London britische Ziele ausgesucht habe.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""nato-will-geissel-des-terrorismus-ausrotten"">
  Nato will ""Geißel des Terrorismus ausrotten""
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die NATO hat die Anschläge in ihrem Mitgliedsland Türkei als einen «Angriff auf die demokratische Werte, für die die NATO steht», verurteilt.";Türkei als einen Angriff auf die demokratische;
2003;STERN;anschlag;bin laden;"Videos von Bin Laden ""beim Wandertag"" oder Studiodekorationen von Bush und Bin Laden ""in gleicher Größe und auf Augenhöhe"" seien praktisch ""ein medialer Anschlag"" und hätten ""ungeheure Mobilisierungskraft"".</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""deutschland-zurzeit-nur-latent-gefaehrdet"">
  Deutschland zurzeit nur ""latent gefährdet""
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">In Deutschland besteht nach Hannings Worten ""eine latent hohe Anschlagsgefahr"".";praktisch ein medialer Anschlag und hätten ungeheure;
2003;STERN;anschlag;osama bin laden;"Bei den Anschlägen waren am Samstag drei Selbstmordattentäter und mindestens 17 weitere Menschen getötet worden, mehr als 100 Bewohner wurden verletzt.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Behörden machten die Terrororganisation El Kaida des in Saudi-Arabien geborenen Millionärs Osama bin Laden für den Anschlag verantwortlich.";Laden für den Anschlag verantwortlich;
2003;STERN;anschlag;bin laden;"Bei den Anschlägen waren am Samstag drei Selbstmordattentäter und mindestens 17 weitere Menschen getötet worden, mehr als 100 Bewohner wurden verletzt.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Die Behörden machten die Terrororganisation El Kaida des in Saudi-Arabien geborenen Millionärs Osama bin Laden für den Anschlag verantwortlich.";Laden für den Anschlag verantwortlich;
